word,verse_key,surah_id,verse_id,global_verse_number,word_position,juz,page,audio_file,clip_file,clip_start_sec,clip_end_sec,clip_duration_sec,clip_matched,asr_text,asr_probability
إِلَيۡهِ,10:4,10,4,1368,0,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
مَرۡجِعُكُمۡ,10:4,10,4,1368,1,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
جَمِيعٗاۖ,10:4,10,4,1368,2,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
وَعۡدَ,10:4,10,4,1368,3,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
ٱللَّهِ,10:4,10,4,1368,4,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
حَقًّاۚ,10:4,10,4,1368,5,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
إِنَّهُۥ,10:4,10,4,1368,6,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
يَبۡدَؤُاْ,10:4,10,4,1368,7,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
ٱلۡخَلۡقَ,10:4,10,4,1368,8,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
ثُمَّ,10:4,10,4,1368,9,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
يُعِيدُهُۥ,10:4,10,4,1368,10,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
لِيَجۡزِيَ,10:4,10,4,1368,11,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
ٱلَّذِينَ,10:4,10,4,1368,12,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
ءَامَنُواْ,10:4,10,4,1368,13,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
وَعَمِلُواْ,10:4,10,4,1368,14,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
ٱلصَّـٰلِحَٰتِ,10:4,10,4,1368,15,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
بِٱلۡقِسۡطِۚ,10:4,10,4,1368,16,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
وَٱلَّذِينَ,10:4,10,4,1368,17,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
كَفَرُواْ,10:4,10,4,1368,18,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
لَهُمۡ,10:4,10,4,1368,19,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
شَرَابٞ,10:4,10,4,1368,20,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
مِّنۡ,10:4,10,4,1368,21,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
حَمِيمٖ,10:4,10,4,1368,22,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
وَعَذَابٌ,10:4,10,4,1368,23,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
أَلِيمُۢ,10:4,10,4,1368,24,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
بِمَا,10:4,10,4,1368,25,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
كَانُواْ,10:4,10,4,1368,26,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
يَكۡفُرُونَ,10:4,10,4,1368,27,11,208,fullQuran/alafasy_quran_complete/010/010004.mp3,,,,,False,,
هُوَ,10:5,10,5,1369,0,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
ٱلَّذِي,10:5,10,5,1369,1,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
جَعَلَ,10:5,10,5,1369,2,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
ٱلشَّمۡسَ,10:5,10,5,1369,3,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
ضِيَآءٗ,10:5,10,5,1369,4,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
وَٱلۡقَمَرَ,10:5,10,5,1369,5,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
نُورٗا,10:5,10,5,1369,6,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
وَقَدَّرَهُۥ,10:5,10,5,1369,7,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
مَنَازِلَ,10:5,10,5,1369,8,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
لِتَعۡلَمُواْ,10:5,10,5,1369,9,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
عَدَدَ,10:5,10,5,1369,10,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
ٱلسِّنِينَ,10:5,10,5,1369,11,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
وَٱلۡحِسَابَۚ,10:5,10,5,1369,12,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
مَا,10:5,10,5,1369,13,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
خَلَقَ,10:5,10,5,1369,14,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
ٱللَّهُ,10:5,10,5,1369,15,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
ذَٰلِكَ,10:5,10,5,1369,16,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
إِلَّا,10:5,10,5,1369,17,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
بِٱلۡحَقِّۚ,10:5,10,5,1369,18,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
يُفَصِّلُ,10:5,10,5,1369,19,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
ٱلۡأٓيَٰتِ,10:5,10,5,1369,20,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
لِقَوۡمٖ,10:5,10,5,1369,21,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
يَعۡلَمُونَ,10:5,10,5,1369,22,11,208,fullQuran/alafasy_quran_complete/010/010005.mp3,,,,,False,,
إِنَّ,10:6,10,6,1370,0,11,208,fullQuran/alafasy_quran_complete/010/010006.mp3,,,,,False,,
فِي,10:6,10,6,1370,1,11,208,fullQuran/alafasy_quran_complete/010/010006.mp3,,,,,False,,
ٱخۡتِلَٰفِ,10:6,10,6,1370,2,11,208,fullQuran/alafasy_quran_complete/010/010006.mp3,,,,,False,,
ٱلَّيۡلِ,10:6,10,6,1370,3,11,208,fullQuran/alafasy_quran_complete/010/010006.mp3,,,,,False,,
وَٱلنَّهَارِ,10:6,10,6,1370,4,11,208,fullQuran/alafasy_quran_complete/010/010006.mp3,,,,,False,,
وَمَا,10:6,10,6,1370,5,11,208,fullQuran/alafasy_quran_complete/010/010006.mp3,,,,,False,,
خَلَقَ,10:6,10,6,1370,6,11,208,fullQuran/alafasy_quran_complete/010/010006.mp3,,,,,False,,
ٱللَّهُ,10:6,10,6,1370,7,11,208,fullQuran/alafasy_quran_complete/010/010006.mp3,,,,,False,,
فِي,10:6,10,6,1370,8,11,208,fullQuran/alafasy_quran_complete/010/010006.mp3,,,,,False,,
ٱلسَّمَٰوَٰتِ,10:6,10,6,1370,9,11,208,fullQuran/alafasy_quran_complete/010/010006.mp3,,,,,False,,
وَٱلۡأَرۡضِ,10:6,10,6,1370,10,11,208,fullQuran/alafasy_quran_complete/010/010006.mp3,,,,,False,,
لَأٓيَٰتٖ,10:6,10,6,1370,11,11,208,fullQuran/alafasy_quran_complete/010/010006.mp3,,,,,False,,
لِّقَوۡمٖ,10:6,10,6,1370,12,11,208,fullQuran/alafasy_quran_complete/010/010006.mp3,,,,,False,,
يَتَّقُونَ,10:6,10,6,1370,13,11,208,fullQuran/alafasy_quran_complete/010/010006.mp3,,,,,False,,
إِنَّ,10:7,10,7,1371,0,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
ٱلَّذِينَ,10:7,10,7,1371,1,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
لَا,10:7,10,7,1371,2,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
يَرۡجُونَ,10:7,10,7,1371,3,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
لِقَآءَنَا,10:7,10,7,1371,4,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
وَرَضُواْ,10:7,10,7,1371,5,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
بِٱلۡحَيَوٰةِ,10:7,10,7,1371,6,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
ٱلدُّنۡيَا,10:7,10,7,1371,7,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
وَٱطۡمَأَنُّواْ,10:7,10,7,1371,8,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
بِهَا,10:7,10,7,1371,9,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
وَٱلَّذِينَ,10:7,10,7,1371,10,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
هُمۡ,10:7,10,7,1371,11,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
عَنۡ,10:7,10,7,1371,12,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
ءَايَٰتِنَا,10:7,10,7,1371,13,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
غَٰفِلُونَ,10:7,10,7,1371,14,11,209,fullQuran/alafasy_quran_complete/010/010007.mp3,,,,,False,,
أُوْلَـٰٓئِكَ,10:8,10,8,1372,0,11,209,fullQuran/alafasy_quran_complete/010/010008.mp3,,,,,False,,
مَأۡوَىٰهُمُ,10:8,10,8,1372,1,11,209,fullQuran/alafasy_quran_complete/010/010008.mp3,,,,,False,,
ٱلنَّارُ,10:8,10,8,1372,2,11,209,fullQuran/alafasy_quran_complete/010/010008.mp3,,,,,False,,
بِمَا,10:8,10,8,1372,3,11,209,fullQuran/alafasy_quran_complete/010/010008.mp3,,,,,False,,
كَانُواْ,10:8,10,8,1372,4,11,209,fullQuran/alafasy_quran_complete/010/010008.mp3,,,,,False,,
يَكۡسِبُونَ,10:8,10,8,1372,5,11,209,fullQuran/alafasy_quran_complete/010/010008.mp3,,,,,False,,
إِنَّ,10:9,10,9,1373,0,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
ٱلَّذِينَ,10:9,10,9,1373,1,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
ءَامَنُواْ,10:9,10,9,1373,2,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
وَعَمِلُواْ,10:9,10,9,1373,3,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
ٱلصَّـٰلِحَٰتِ,10:9,10,9,1373,4,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
يَهۡدِيهِمۡ,10:9,10,9,1373,5,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
رَبُّهُم,10:9,10,9,1373,6,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
بِإِيمَٰنِهِمۡۖ,10:9,10,9,1373,7,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
تَجۡرِي,10:9,10,9,1373,8,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
مِن,10:9,10,9,1373,9,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
تَحۡتِهِمُ,10:9,10,9,1373,10,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
ٱلۡأَنۡهَٰرُ,10:9,10,9,1373,11,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
فِي,10:9,10,9,1373,12,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
جَنَّـٰتِ,10:9,10,9,1373,13,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
ٱلنَّعِيمِ,10:9,10,9,1373,14,11,209,fullQuran/alafasy_quran_complete/010/010009.mp3,,,,,False,,
دَعۡوَىٰهُمۡ,10:10,10,10,1374,0,11,209,fullQuran/alafasy_quran_complete/010/010010.mp3,,,,,False,,
فِيهَا,10:10,10,10,1374,1,11,209,fullQuran/alafasy_quran_complete/010/010010.mp3,,,,,False,,
سُبۡحَٰنَكَ,10:10,10,10,1374,2,11,209,fullQuran/alafasy_quran_complete/010/010010.mp3,,,,,False,,
ٱللَّهُمَّ,10:10,10,10,1374,3,11,209,fullQuran/alafasy_quran_complete/010/010010.mp3,,,,,False,,
وَتَحِيَّتُهُمۡ,10:10,10,10,1374,4,11,209,fullQuran/alafasy_quran_complete/010/010010.mp3,,,,,False,,
فِيهَا,10:10,10,10,1374,5,11,209,fullQuran/alafasy_quran_complete/010/010010.mp3,,,,,False,,
سَلَٰمٞۚ,10:10,10,10,1374,6,11,209,fullQuran/alafasy_quran_complete/010/010010.mp3,,,,,False,,
وَءَاخِرُ,10:10,10,10,1374,7,11,209,fullQuran/alafasy_quran_complete/010/010010.mp3,,,,,False,,
دَعۡوَىٰهُمۡ,10:10,10,10,1374,8,11,209,fullQuran/alafasy_quran_complete/010/010010.mp3,,,,,False,,
أَنِ,10:10,10,10,1374,9,11,209,fullQuran/alafasy_quran_complete/010/010010.mp3,,,,,False,,
ٱلۡحَمۡدُ,10:10,10,10,1374,10,11,209,fullQuran/alafasy_quran_complete/010/010010.mp3,,,,,False,,
لِلَّهِ,10:10,10,10,1374,11,11,209,fullQuran/alafasy_quran_complete/010/010010.mp3,,,,,False,,
رَبِّ,10:10,10,10,1374,12,11,209,fullQuran/alafasy_quran_complete/010/010010.mp3,,,,,False,,
ٱلۡعَٰلَمِينَ,10:10,10,10,1374,13,11,209,fullQuran/alafasy_quran_complete/010/010010.mp3,,,,,False,,
۞وَلَوۡ,10:11,10,11,1375,0,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
يُعَجِّلُ,10:11,10,11,1375,1,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
ٱللَّهُ,10:11,10,11,1375,2,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
لِلنَّاسِ,10:11,10,11,1375,3,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
ٱلشَّرَّ,10:11,10,11,1375,4,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
ٱسۡتِعۡجَالَهُم,10:11,10,11,1375,5,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
بِٱلۡخَيۡرِ,10:11,10,11,1375,6,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
لَقُضِيَ,10:11,10,11,1375,7,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
إِلَيۡهِمۡ,10:11,10,11,1375,8,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
أَجَلُهُمۡۖ,10:11,10,11,1375,9,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
فَنَذَرُ,10:11,10,11,1375,10,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
ٱلَّذِينَ,10:11,10,11,1375,11,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
لَا,10:11,10,11,1375,12,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
يَرۡجُونَ,10:11,10,11,1375,13,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
لِقَآءَنَا,10:11,10,11,1375,14,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
فِي,10:11,10,11,1375,15,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
طُغۡيَٰنِهِمۡ,10:11,10,11,1375,16,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
يَعۡمَهُونَ,10:11,10,11,1375,17,11,209,fullQuran/alafasy_quran_complete/010/010011.mp3,,,,,False,,
وَإِذَا,10:12,10,12,1376,0,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
مَسَّ,10:12,10,12,1376,1,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
ٱلۡإِنسَٰنَ,10:12,10,12,1376,2,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
ٱلضُّرُّ,10:12,10,12,1376,3,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
دَعَانَا,10:12,10,12,1376,4,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
لِجَنۢبِهِۦٓ,10:12,10,12,1376,5,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
أَوۡ,10:12,10,12,1376,6,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
قَاعِدًا,10:12,10,12,1376,7,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
أَوۡ,10:12,10,12,1376,8,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
قَآئِمٗا,10:12,10,12,1376,9,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
فَلَمَّا,10:12,10,12,1376,10,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
كَشَفۡنَا,10:12,10,12,1376,11,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
عَنۡهُ,10:12,10,12,1376,12,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
ضُرَّهُۥ,10:12,10,12,1376,13,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
مَرَّ,10:12,10,12,1376,14,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
كَأَن,10:12,10,12,1376,15,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
لَّمۡ,10:12,10,12,1376,16,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
يَدۡعُنَآ,10:12,10,12,1376,17,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
إِلَىٰ,10:12,10,12,1376,18,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
ضُرّٖ,10:12,10,12,1376,19,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
مَّسَّهُۥۚ,10:12,10,12,1376,20,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
كَذَٰلِكَ,10:12,10,12,1376,21,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
زُيِّنَ,10:12,10,12,1376,22,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
لِلۡمُسۡرِفِينَ,10:12,10,12,1376,23,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
مَا,10:12,10,12,1376,24,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
كَانُواْ,10:12,10,12,1376,25,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
يَعۡمَلُونَ,10:12,10,12,1376,26,11,209,fullQuran/alafasy_quran_complete/010/010012.mp3,,,,,False,,
وَلَقَدۡ,10:13,10,13,1377,0,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
أَهۡلَكۡنَا,10:13,10,13,1377,1,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
ٱلۡقُرُونَ,10:13,10,13,1377,2,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
مِن,10:13,10,13,1377,3,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
قَبۡلِكُمۡ,10:13,10,13,1377,4,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
لَمَّا,10:13,10,13,1377,5,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
ظَلَمُواْ,10:13,10,13,1377,6,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
وَجَآءَتۡهُمۡ,10:13,10,13,1377,7,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
رُسُلُهُم,10:13,10,13,1377,8,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
بِٱلۡبَيِّنَٰتِ,10:13,10,13,1377,9,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
وَمَا,10:13,10,13,1377,10,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
كَانُواْ,10:13,10,13,1377,11,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
لِيُؤۡمِنُواْۚ,10:13,10,13,1377,12,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
كَذَٰلِكَ,10:13,10,13,1377,13,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
نَجۡزِي,10:13,10,13,1377,14,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
ٱلۡقَوۡمَ,10:13,10,13,1377,15,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
ٱلۡمُجۡرِمِينَ,10:13,10,13,1377,16,11,209,fullQuran/alafasy_quran_complete/010/010013.mp3,,,,,False,,
ثُمَّ,10:14,10,14,1378,0,11,209,fullQuran/alafasy_quran_complete/010/010014.mp3,,,,,False,,
جَعَلۡنَٰكُمۡ,10:14,10,14,1378,1,11,209,fullQuran/alafasy_quran_complete/010/010014.mp3,,,,,False,,
خَلَـٰٓئِفَ,10:14,10,14,1378,2,11,209,fullQuran/alafasy_quran_complete/010/010014.mp3,,,,,False,,
فِي,10:14,10,14,1378,3,11,209,fullQuran/alafasy_quran_complete/010/010014.mp3,,,,,False,,
ٱلۡأَرۡضِ,10:14,10,14,1378,4,11,209,fullQuran/alafasy_quran_complete/010/010014.mp3,,,,,False,,
مِنۢ,10:14,10,14,1378,5,11,209,fullQuran/alafasy_quran_complete/010/010014.mp3,,,,,False,,
بَعۡدِهِمۡ,10:14,10,14,1378,6,11,209,fullQuran/alafasy_quran_complete/010/010014.mp3,,,,,False,,
لِنَنظُرَ,10:14,10,14,1378,7,11,209,fullQuran/alafasy_quran_complete/010/010014.mp3,,,,,False,,
كَيۡفَ,10:14,10,14,1378,8,11,209,fullQuran/alafasy_quran_complete/010/010014.mp3,,,,,False,,
تَعۡمَلُونَ,10:14,10,14,1378,9,11,209,fullQuran/alafasy_quran_complete/010/010014.mp3,,,,,False,,
وَإِذَا,10:15,10,15,1379,0,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
تُتۡلَىٰ,10:15,10,15,1379,1,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
عَلَيۡهِمۡ,10:15,10,15,1379,2,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
ءَايَاتُنَا,10:15,10,15,1379,3,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
بَيِّنَٰتٖ,10:15,10,15,1379,4,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
قَالَ,10:15,10,15,1379,5,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
ٱلَّذِينَ,10:15,10,15,1379,6,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
لَا,10:15,10,15,1379,7,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
يَرۡجُونَ,10:15,10,15,1379,8,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
لِقَآءَنَا,10:15,10,15,1379,9,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
ٱئۡتِ,10:15,10,15,1379,10,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
بِقُرۡءَانٍ,10:15,10,15,1379,11,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
غَيۡرِ,10:15,10,15,1379,12,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
هَٰذَآ,10:15,10,15,1379,13,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
أَوۡ,10:15,10,15,1379,14,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
بَدِّلۡهُۚ,10:15,10,15,1379,15,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
قُلۡ,10:15,10,15,1379,16,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
مَا,10:15,10,15,1379,17,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
يَكُونُ,10:15,10,15,1379,18,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
لِيٓ,10:15,10,15,1379,19,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
أَنۡ,10:15,10,15,1379,20,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
أُبَدِّلَهُۥ,10:15,10,15,1379,21,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
مِن,10:15,10,15,1379,22,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
تِلۡقَآيِٕ,10:15,10,15,1379,23,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
نَفۡسِيٓۖ,10:15,10,15,1379,24,11,210,fullQuran/alafasy_quran_complete/010/010015.mp3,,,,,False,,
