word,verse_key,surah_id,verse_id,global_verse_number,word_position,ruku,juz,page,audio_file
يَأۡكُلُهُنَّ,12:46,12,46,1642,8,6,12,241,fullQuran/alafasy_quran_complete/012/012046.mp3
سَبۡعٌ,12:46,12,46,1642,9,6,12,241,fullQuran/alafasy_quran_complete/012/012046.mp3
عِجَافٞ,12:46,12,46,1642,10,6,12,241,fullQuran/alafasy_quran_complete/012/012046.mp3
وَسَبۡعِ,12:46,12,46,1642,11,6,12,241,fullQuran/alafasy_quran_complete/012/012046.mp3
سُنۢبُلَٰتٍ,12:46,12,46,1642,12,6,12,241,fullQuran/alafasy_quran_complete/012/012046.mp3
خُضۡرٖ,12:46,12,46,1642,13,6,12,241,fullQuran/alafasy_quran_complete/012/012046.mp3
وَأُخَرَ,12:46,12,46,1642,14,6,12,241,fullQuran/alafasy_quran_complete/012/012046.mp3
يَابِسَٰتٖ,12:46,12,46,1642,15,6,12,241,fullQuran/alafasy_quran_complete/012/012046.mp3
لَّعَلِّيٓ,12:46,12,46,1642,16,6,12,241,fullQuran/alafasy_quran_complete/012/012046.mp3
أَرۡجِعُ,12:46,12,46,1642,17,6,12,241,fullQuran/alafasy_quran_complete/012/012046.mp3
إِلَى,12:46,12,46,1642,18,6,12,241,fullQuran/alafasy_quran_complete/012/012046.mp3
ٱلنَّاسِ,12:46,12,46,1642,19,6,12,241,fullQuran/alafasy_quran_complete/012/012046.mp3
لَعَلَّهُمۡ,12:46,12,46,1642,20,6,12,241,fullQuran/alafasy_quran_complete/012/012046.mp3
يَعۡلَمُونَ,12:46,12,46,1642,21,6,12,241,fullQuran/alafasy_quran_complete/012/012046.mp3
قَالَ,12:47,12,47,1643,0,6,12,241,fullQuran/alafasy_quran_complete/012/012047.mp3
تَزۡرَعُونَ,12:47,12,47,1643,1,6,12,241,fullQuran/alafasy_quran_complete/012/012047.mp3
سَبۡعَ,12:47,12,47,1643,2,6,12,241,fullQuran/alafasy_quran_complete/012/012047.mp3
سِنِينَ,12:47,12,47,1643,3,6,12,241,fullQuran/alafasy_quran_complete/012/012047.mp3
دَأَبٗا,12:47,12,47,1643,4,6,12,241,fullQuran/alafasy_quran_complete/012/012047.mp3
فَمَا,12:47,12,47,1643,5,6,12,241,fullQuran/alafasy_quran_complete/012/012047.mp3
حَصَدتُّمۡ,12:47,12,47,1643,6,6,12,241,fullQuran/alafasy_quran_complete/012/012047.mp3
فَذَرُوهُ,12:47,12,47,1643,7,6,12,241,fullQuran/alafasy_quran_complete/012/012047.mp3
فِي,12:47,12,47,1643,8,6,12,241,fullQuran/alafasy_quran_complete/012/012047.mp3
سُنۢبُلِهِۦٓ,12:47,12,47,1643,9,6,12,241,fullQuran/alafasy_quran_complete/012/012047.mp3
إِلَّا,12:47,12,47,1643,10,6,12,241,fullQuran/alafasy_quran_complete/012/012047.mp3
قَلِيلٗا,12:47,12,47,1643,11,6,12,241,fullQuran/alafasy_quran_complete/012/012047.mp3
مِّمَّا,12:47,12,47,1643,12,6,12,241,fullQuran/alafasy_quran_complete/012/012047.mp3
تَأۡكُلُونَ,12:47,12,47,1643,13,6,12,241,fullQuran/alafasy_quran_complete/012/012047.mp3
ثُمَّ,12:48,12,48,1644,0,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
يَأۡتِي,12:48,12,48,1644,1,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
مِنۢ,12:48,12,48,1644,2,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
بَعۡدِ,12:48,12,48,1644,3,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
ذَٰلِكَ,12:48,12,48,1644,4,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
سَبۡعٞ,12:48,12,48,1644,5,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
شِدَادٞ,12:48,12,48,1644,6,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
يَأۡكُلۡنَ,12:48,12,48,1644,7,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
مَا,12:48,12,48,1644,8,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
قَدَّمۡتُمۡ,12:48,12,48,1644,9,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
لَهُنَّ,12:48,12,48,1644,10,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
إِلَّا,12:48,12,48,1644,11,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
قَلِيلٗا,12:48,12,48,1644,12,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
مِّمَّا,12:48,12,48,1644,13,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
تُحۡصِنُونَ,12:48,12,48,1644,14,6,12,241,fullQuran/alafasy_quran_complete/012/012048.mp3
ثُمَّ,12:49,12,49,1645,0,6,12,241,fullQuran/alafasy_quran_complete/012/012049.mp3
يَأۡتِي,12:49,12,49,1645,1,6,12,241,fullQuran/alafasy_quran_complete/012/012049.mp3
مِنۢ,12:49,12,49,1645,2,6,12,241,fullQuran/alafasy_quran_complete/012/012049.mp3
بَعۡدِ,12:49,12,49,1645,3,6,12,241,fullQuran/alafasy_quran_complete/012/012049.mp3
ذَٰلِكَ,12:49,12,49,1645,4,6,12,241,fullQuran/alafasy_quran_complete/012/012049.mp3
عَامٞ,12:49,12,49,1645,5,6,12,241,fullQuran/alafasy_quran_complete/012/012049.mp3
فِيهِ,12:49,12,49,1645,6,6,12,241,fullQuran/alafasy_quran_complete/012/012049.mp3
يُغَاثُ,12:49,12,49,1645,7,6,12,241,fullQuran/alafasy_quran_complete/012/012049.mp3
ٱلنَّاسُ,12:49,12,49,1645,8,6,12,241,fullQuran/alafasy_quran_complete/012/012049.mp3
وَفِيهِ,12:49,12,49,1645,9,6,12,241,fullQuran/alafasy_quran_complete/012/012049.mp3
يَعۡصِرُونَ,12:49,12,49,1645,10,6,12,241,fullQuran/alafasy_quran_complete/012/012049.mp3
وَقَالَ,12:50,12,50,1646,0,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
ٱلۡمَلِكُ,12:50,12,50,1646,1,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
ٱئۡتُونِي,12:50,12,50,1646,2,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
بِهِۦۖ,12:50,12,50,1646,3,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
فَلَمَّا,12:50,12,50,1646,4,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
جَآءَهُ,12:50,12,50,1646,5,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
ٱلرَّسُولُ,12:50,12,50,1646,6,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
قَالَ,12:50,12,50,1646,7,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
ٱرۡجِعۡ,12:50,12,50,1646,8,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
إِلَىٰ,12:50,12,50,1646,9,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
رَبِّكَ,12:50,12,50,1646,10,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
فَسۡـَٔلۡهُ,12:50,12,50,1646,11,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
مَا,12:50,12,50,1646,12,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
بَالُ,12:50,12,50,1646,13,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
ٱلنِّسۡوَةِ,12:50,12,50,1646,14,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
ٱلَّـٰتِي,12:50,12,50,1646,15,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
قَطَّعۡنَ,12:50,12,50,1646,16,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
أَيۡدِيَهُنَّۚ,12:50,12,50,1646,17,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
إِنَّ,12:50,12,50,1646,18,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
رَبِّي,12:50,12,50,1646,19,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
بِكَيۡدِهِنَّ,12:50,12,50,1646,20,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
عَلِيمٞ,12:50,12,50,1646,21,7,12,241,fullQuran/alafasy_quran_complete/012/012050.mp3
قَالَ,12:51,12,51,1647,0,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
مَا,12:51,12,51,1647,1,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
خَطۡبُكُنَّ,12:51,12,51,1647,2,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
إِذۡ,12:51,12,51,1647,3,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
رَٰوَدتُّنَّ,12:51,12,51,1647,4,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
يُوسُفَ,12:51,12,51,1647,5,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
عَن,12:51,12,51,1647,6,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
نَّفۡسِهِۦۚ,12:51,12,51,1647,7,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
قُلۡنَ,12:51,12,51,1647,8,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
حَٰشَ,12:51,12,51,1647,9,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
لِلَّهِ,12:51,12,51,1647,10,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
مَا,12:51,12,51,1647,11,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
عَلِمۡنَا,12:51,12,51,1647,12,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
عَلَيۡهِ,12:51,12,51,1647,13,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
مِن,12:51,12,51,1647,14,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
سُوٓءٖۚ,12:51,12,51,1647,15,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
قَالَتِ,12:51,12,51,1647,16,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
ٱمۡرَأَتُ,12:51,12,51,1647,17,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
ٱلۡعَزِيزِ,12:51,12,51,1647,18,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
ٱلۡـَٰٔنَ,12:51,12,51,1647,19,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
حَصۡحَصَ,12:51,12,51,1647,20,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
ٱلۡحَقُّ,12:51,12,51,1647,21,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
أَنَا۠,12:51,12,51,1647,22,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
رَٰوَدتُّهُۥ,12:51,12,51,1647,23,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
عَن,12:51,12,51,1647,24,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
نَّفۡسِهِۦ,12:51,12,51,1647,25,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
وَإِنَّهُۥ,12:51,12,51,1647,26,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
لَمِنَ,12:51,12,51,1647,27,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
ٱلصَّـٰدِقِينَ,12:51,12,51,1647,28,7,12,241,fullQuran/alafasy_quran_complete/012/012051.mp3
ذَٰلِكَ,12:52,12,52,1648,0,7,12,241,fullQuran/alafasy_quran_complete/012/012052.mp3
لِيَعۡلَمَ,12:52,12,52,1648,1,7,12,241,fullQuran/alafasy_quran_complete/012/012052.mp3
أَنِّي,12:52,12,52,1648,2,7,12,241,fullQuran/alafasy_quran_complete/012/012052.mp3
لَمۡ,12:52,12,52,1648,3,7,12,241,fullQuran/alafasy_quran_complete/012/012052.mp3
أَخُنۡهُ,12:52,12,52,1648,4,7,12,241,fullQuran/alafasy_quran_complete/012/012052.mp3
بِٱلۡغَيۡبِ,12:52,12,52,1648,5,7,12,241,fullQuran/alafasy_quran_complete/012/012052.mp3
وَأَنَّ,12:52,12,52,1648,6,7,12,241,fullQuran/alafasy_quran_complete/012/012052.mp3
ٱللَّهَ,12:52,12,52,1648,7,7,12,241,fullQuran/alafasy_quran_complete/012/012052.mp3
لَا,12:52,12,52,1648,8,7,12,241,fullQuran/alafasy_quran_complete/012/012052.mp3
يَهۡدِي,12:52,12,52,1648,9,7,12,241,fullQuran/alafasy_quran_complete/012/012052.mp3
كَيۡدَ,12:52,12,52,1648,10,7,12,241,fullQuran/alafasy_quran_complete/012/012052.mp3
ٱلۡخَآئِنِينَ,12:52,12,52,1648,11,7,12,241,fullQuran/alafasy_quran_complete/012/012052.mp3
۞وَمَآ,12:53,12,53,1649,0,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
أُبَرِّئُ,12:53,12,53,1649,1,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
نَفۡسِيٓۚ,12:53,12,53,1649,2,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
إِنَّ,12:53,12,53,1649,3,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
ٱلنَّفۡسَ,12:53,12,53,1649,4,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
لَأَمَّارَةُۢ,12:53,12,53,1649,5,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
بِٱلسُّوٓءِ,12:53,12,53,1649,6,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
إِلَّا,12:53,12,53,1649,7,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
مَا,12:53,12,53,1649,8,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
رَحِمَ,12:53,12,53,1649,9,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
رَبِّيٓۚ,12:53,12,53,1649,10,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
إِنَّ,12:53,12,53,1649,11,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
رَبِّي,12:53,12,53,1649,12,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
غَفُورٞ,12:53,12,53,1649,13,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
رَّحِيمٞ,12:53,12,53,1649,14,7,13,242,fullQuran/alafasy_quran_complete/012/012053.mp3
وَقَالَ,12:54,12,54,1650,0,7,13,242,fullQuran/alafasy_quran_complete/012/012054.mp3
ٱلۡمَلِكُ,12:54,12,54,1650,1,7,13,242,fullQuran/alafasy_quran_complete/012/012054.mp3
ٱئۡتُونِي,12:54,12,54,1650,2,7,13,242,fullQuran/alafasy_quran_complete/012/012054.mp3
بِهِۦٓ,12:54,12,54,1650,3,7,13,242,fullQuran/alafasy_quran_complete/012/012054.mp3
أَسۡتَخۡلِصۡهُ,12:54,12,54,1650,4,7,13,242,fullQuran/alafasy_quran_complete/012/012054.mp3
لِنَفۡسِيۖ,12:54,12,54,1650,5,7,13,242,fullQuran/alafasy_quran_complete/012/012054.mp3
فَلَمَّا,12:54,12,54,1650,6,7,13,242,fullQuran/alafasy_quran_complete/012/012054.mp3
كَلَّمَهُۥ,12:54,12,54,1650,7,7,13,242,fullQuran/alafasy_quran_complete/012/012054.mp3
قَالَ,12:54,12,54,1650,8,7,13,242,fullQuran/alafasy_quran_complete/012/012054.mp3
إِنَّكَ,12:54,12,54,1650,9,7,13,242,fullQuran/alafasy_quran_complete/012/012054.mp3
ٱلۡيَوۡمَ,12:54,12,54,1650,10,7,13,242,fullQuran/alafasy_quran_complete/012/012054.mp3
لَدَيۡنَا,12:54,12,54,1650,11,7,13,242,fullQuran/alafasy_quran_complete/012/012054.mp3
مَكِينٌ,12:54,12,54,1650,12,7,13,242,fullQuran/alafasy_quran_complete/012/012054.mp3
أَمِينٞ,12:54,12,54,1650,13,7,13,242,fullQuran/alafasy_quran_complete/012/012054.mp3
قَالَ,12:55,12,55,1651,0,7,13,242,fullQuran/alafasy_quran_complete/012/012055.mp3
ٱجۡعَلۡنِي,12:55,12,55,1651,1,7,13,242,fullQuran/alafasy_quran_complete/012/012055.mp3
عَلَىٰ,12:55,12,55,1651,2,7,13,242,fullQuran/alafasy_quran_complete/012/012055.mp3
خَزَآئِنِ,12:55,12,55,1651,3,7,13,242,fullQuran/alafasy_quran_complete/012/012055.mp3
ٱلۡأَرۡضِۖ,12:55,12,55,1651,4,7,13,242,fullQuran/alafasy_quran_complete/012/012055.mp3
إِنِّي,12:55,12,55,1651,5,7,13,242,fullQuran/alafasy_quran_complete/012/012055.mp3
حَفِيظٌ,12:55,12,55,1651,6,7,13,242,fullQuran/alafasy_quran_complete/012/012055.mp3
عَلِيمٞ,12:55,12,55,1651,7,7,13,242,fullQuran/alafasy_quran_complete/012/012055.mp3
وَكَذَٰلِكَ,12:56,12,56,1652,0,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
مَكَّنَّا,12:56,12,56,1652,1,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
لِيُوسُفَ,12:56,12,56,1652,2,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
فِي,12:56,12,56,1652,3,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
ٱلۡأَرۡضِ,12:56,12,56,1652,4,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
يَتَبَوَّأُ,12:56,12,56,1652,5,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
مِنۡهَا,12:56,12,56,1652,6,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
حَيۡثُ,12:56,12,56,1652,7,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
يَشَآءُۚ,12:56,12,56,1652,8,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
نُصِيبُ,12:56,12,56,1652,9,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
بِرَحۡمَتِنَا,12:56,12,56,1652,10,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
مَن,12:56,12,56,1652,11,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
نَّشَآءُۖ,12:56,12,56,1652,12,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
وَلَا,12:56,12,56,1652,13,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
نُضِيعُ,12:56,12,56,1652,14,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
أَجۡرَ,12:56,12,56,1652,15,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
ٱلۡمُحۡسِنِينَ,12:56,12,56,1652,16,7,13,242,fullQuran/alafasy_quran_complete/012/012056.mp3
وَلَأَجۡرُ,12:57,12,57,1653,0,7,13,242,fullQuran/alafasy_quran_complete/012/012057.mp3
ٱلۡأٓخِرَةِ,12:57,12,57,1653,1,7,13,242,fullQuran/alafasy_quran_complete/012/012057.mp3
خَيۡرٞ,12:57,12,57,1653,2,7,13,242,fullQuran/alafasy_quran_complete/012/012057.mp3
لِّلَّذِينَ,12:57,12,57,1653,3,7,13,242,fullQuran/alafasy_quran_complete/012/012057.mp3
ءَامَنُواْ,12:57,12,57,1653,4,7,13,242,fullQuran/alafasy_quran_complete/012/012057.mp3
وَكَانُواْ,12:57,12,57,1653,5,7,13,242,fullQuran/alafasy_quran_complete/012/012057.mp3
يَتَّقُونَ,12:57,12,57,1653,6,7,13,242,fullQuran/alafasy_quran_complete/012/012057.mp3
وَجَآءَ,12:58,12,58,1654,0,8,13,242,fullQuran/alafasy_quran_complete/012/012058.mp3
إِخۡوَةُ,12:58,12,58,1654,1,8,13,242,fullQuran/alafasy_quran_complete/012/012058.mp3
يُوسُفَ,12:58,12,58,1654,2,8,13,242,fullQuran/alafasy_quran_complete/012/012058.mp3
فَدَخَلُواْ,12:58,12,58,1654,3,8,13,242,fullQuran/alafasy_quran_complete/012/012058.mp3
عَلَيۡهِ,12:58,12,58,1654,4,8,13,242,fullQuran/alafasy_quran_complete/012/012058.mp3
فَعَرَفَهُمۡ,12:58,12,58,1654,5,8,13,242,fullQuran/alafasy_quran_complete/012/012058.mp3
وَهُمۡ,12:58,12,58,1654,6,8,13,242,fullQuran/alafasy_quran_complete/012/012058.mp3
لَهُۥ,12:58,12,58,1654,7,8,13,242,fullQuran/alafasy_quran_complete/012/012058.mp3
مُنكِرُونَ,12:58,12,58,1654,8,8,13,242,fullQuran/alafasy_quran_complete/012/012058.mp3
وَلَمَّا,12:59,12,59,1655,0,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
جَهَّزَهُم,12:59,12,59,1655,1,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
بِجَهَازِهِمۡ,12:59,12,59,1655,2,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
قَالَ,12:59,12,59,1655,3,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
ٱئۡتُونِي,12:59,12,59,1655,4,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
بِأَخٖ,12:59,12,59,1655,5,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
لَّكُم,12:59,12,59,1655,6,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
مِّنۡ,12:59,12,59,1655,7,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
أَبِيكُمۡۚ,12:59,12,59,1655,8,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
أَلَا,12:59,12,59,1655,9,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
تَرَوۡنَ,12:59,12,59,1655,10,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
أَنِّيٓ,12:59,12,59,1655,11,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
أُوفِي,12:59,12,59,1655,12,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
ٱلۡكَيۡلَ,12:59,12,59,1655,13,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
وَأَنَا۠,12:59,12,59,1655,14,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
خَيۡرُ,12:59,12,59,1655,15,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
ٱلۡمُنزِلِينَ,12:59,12,59,1655,16,8,13,242,fullQuran/alafasy_quran_complete/012/012059.mp3
فَإِن,12:60,12,60,1656,0,8,13,242,fullQuran/alafasy_quran_complete/012/012060.mp3
لَّمۡ,12:60,12,60,1656,1,8,13,242,fullQuran/alafasy_quran_complete/012/012060.mp3
تَأۡتُونِي,12:60,12,60,1656,2,8,13,242,fullQuran/alafasy_quran_complete/012/012060.mp3
بِهِۦ,12:60,12,60,1656,3,8,13,242,fullQuran/alafasy_quran_complete/012/012060.mp3
فَلَا,12:60,12,60,1656,4,8,13,242,fullQuran/alafasy_quran_complete/012/012060.mp3
كَيۡلَ,12:60,12,60,1656,5,8,13,242,fullQuran/alafasy_quran_complete/012/012060.mp3
لَكُمۡ,12:60,12,60,1656,6,8,13,242,fullQuran/alafasy_quran_complete/012/012060.mp3
عِندِي,12:60,12,60,1656,7,8,13,242,fullQuran/alafasy_quran_complete/012/012060.mp3
وَلَا,12:60,12,60,1656,8,8,13,242,fullQuran/alafasy_quran_complete/012/012060.mp3
تَقۡرَبُونِ,12:60,12,60,1656,9,8,13,242,fullQuran/alafasy_quran_complete/012/012060.mp3
قَالُواْ,12:61,12,61,1657,0,8,13,242,fullQuran/alafasy_quran_complete/012/012061.mp3
سَنُرَٰوِدُ,12:61,12,61,1657,1,8,13,242,fullQuran/alafasy_quran_complete/012/012061.mp3
عَنۡهُ,12:61,12,61,1657,2,8,13,242,fullQuran/alafasy_quran_complete/012/012061.mp3
أَبَاهُ,12:61,12,61,1657,3,8,13,242,fullQuran/alafasy_quran_complete/012/012061.mp3
وَإِنَّا,12:61,12,61,1657,4,8,13,242,fullQuran/alafasy_quran_complete/012/012061.mp3
لَفَٰعِلُونَ,12:61,12,61,1657,5,8,13,242,fullQuran/alafasy_quran_complete/012/012061.mp3
وَقَالَ,12:62,12,62,1658,0,8,13,242,fullQuran/alafasy_quran_complete/012/012062.mp3
لِفِتۡيَٰنِهِ,12:62,12,62,1658,1,8,13,242,fullQuran/alafasy_quran_complete/012/012062.mp3
ٱجۡعَلُواْ,12:62,12,62,1658,2,8,13,242,fullQuran/alafasy_quran_complete/012/012062.mp3
بِضَٰعَتَهُمۡ,12:62,12,62,1658,3,8,13,242,fullQuran/alafasy_quran_complete/012/012062.mp3
فِي,12:62,12,62,1658,4,8,13,242,fullQuran/alafasy_quran_complete/012/012062.mp3
رِحَالِهِمۡ,12:62,12,62,1658,5,8,13,242,fullQuran/alafasy_quran_complete/012/012062.mp3
لَعَلَّهُمۡ,12:62,12,62,1658,6,8,13,242,fullQuran/alafasy_quran_complete/012/012062.mp3
يَعۡرِفُونَهَآ,12:62,12,62,1658,7,8,13,242,fullQuran/alafasy_quran_complete/012/012062.mp3
إِذَا,12:62,12,62,1658,8,8,13,242,fullQuran/alafasy_quran_complete/012/012062.mp3
ٱنقَلَبُوٓاْ,12:62,12,62,1658,9,8,13,242,fullQuran/alafasy_quran_complete/012/012062.mp3
إِلَىٰٓ,12:62,12,62,1658,10,8,13,242,fullQuran/alafasy_quran_complete/012/012062.mp3
أَهۡلِهِمۡ,12:62,12,62,1658,11,8,13,242,fullQuran/alafasy_quran_complete/012/012062.mp3
لَعَلَّهُمۡ,12:62,12,62,1658,12,8,13,242,fullQuran/alafasy_quran_complete/012/012062.mp3
